time;count
2.26;0
2.27;0
2.28;0
2.29;0
2.3;0
2.31;0
2.32;0
2.33;0
2.34;0
2.35;0
2.36;0
2.37;0
2.38;0
2.39;0
2.4;0
2.41;0
2.42;0
2.43;0
2.44;0
2.45;0
2.46;0
2.47;0
2.48;0
2.49;0
2.5;0
2.51;0
2.52;0
2.53;0
2.54;0
2.55;0
2.56;0
2.57;0
2.58;0
2.59;0
2.6;0
2.61;0
2.62;0
2.63;0
2.64;0
2.65;0
2.66;0
2.67;0
2.68;0
2.69;0
2.7;0
2.71;0
2.72;0
2.73;0
2.74;0
2.75;0
2.76;0
2.77;0
2.78;0
2.79;0
2.8;0
2.81;0
2.82;0
2.83;0
2.84;0
2.85;0
2.86;0
2.87;0
2.88;0
2.89;0
2.9;0
2.91;0
2.92;0
2.93;0
2.94;0
2.95;0
2.96;0
2.97;0
2.98;0
2.99;0
3;0
3.01;0
3.02;0
3.03;0
3.04;0
3.05;0
3.06;0
3.07;0
3.08;0
3.09;0
3.1;0
3.11;0
3.12;0
3.13;0
3.14;0
3.15;0
3.16;0
3.17;0
3.18;0
3.19;0
3.2;0
3.21;0
3.22;0
3.23;0
3.24;0
3.25;0
3.26;0
3.27;0
3.28;0
3.29;0
3.3;0
3.31;0
3.32;0
3.33;0
3.34;0
3.35;0
3.36;0
3.37;0
3.38;0
3.39;0
3.4;0
3.41;0
3.42;3
3.43;2
3.44;2
3.45;1
3.46;0
3.47;0
3.48;0
3.49;1
3.5;0
3.51;6
3.52;2
3.53;3
3.54;3
3.55;3
3.56;5
3.57;3
3.58;2
3.59;3
3.6;7
3.61;8
3.62;21
3.63;17
3.64;20
3.65;15
3.66;10
3.67;12
3.68;19
3.69;19
3.7;25
3.71;9
3.72;20
3.73;27
3.74;34
3.75;24
3.76;25
3.77;20
3.78;20
3.79;32
3.8;20
3.81;17
3.82;27
3.83;18
3.84;25
3.85;20
3.86;26
3.87;36
3.88;22
3.89;24
3.9;22
3.91;23
3.92;24
3.93;17
3.94;22
3.95;22
3.96;18
3.97;20
3.98;23
3.99;17
4;19
4.01;15
4.02;17
4.03;18
4.04;13
4.05;15
4.06;13
4.07;15
4.08;19
4.09;14
4.1;14
4.11;11
4.12;12
4.13;11
4.14;6
4.15;10
4.16;16
4.17;11
4.18;11
4.19;10
4.2;11
4.21;8
4.22;11
4.23;7
4.24;9
4.25;6
4.26;9
4.27;10
4.28;11
4.29;6
4.3;7
4.31;4
4.32;5
4.33;5
4.34;10
4.35;2
4.36;5
4.37;6
4.38;9
4.39;8
4.4;4
4.41;5
4.42;2
4.43;6
4.44;2
4.45;2
4.46;1
4.47;2
4.48;3
4.49;3
4.5;5
4.51;1
4.52;4
4.53;1
4.54;3
4.55;2
4.56;5
4.57;3
4.58;2
4.59;1
4.6;0
4.61;4
4.62;5
4.63;4
4.64;2
4.65;5
4.66;3
4.67;3
4.68;3
4.69;5
4.7;3
4.71;2
4.72;2
4.73;4
4.74;6
4.75;3
4.76;2
4.77;1
4.78;2
4.79;0
4.8;2
4.81;1
4.82;3
4.83;4
4.84;4
4.85;0
4.86;1
4.87;1
4.88;3
4.89;2
4.9;2
4.91;3
4.92;1
4.93;1
4.94;1
4.95;2
4.96;2
4.97;1
4.98;3
4.99;38
